State,State_Code,Station,Year,Month,Date,Day,MinTemp,MaxTemp,Rain
Western Australia,WA,Broome Airport {station 003003},2020,November,10,Tu,27.5,33.4,0
Western Australia,WA,Broome Airport {station 003003},2020,November,11,We,23.4,33,0
Western Australia,WA,Broome Airport {station 003003},2020,November,12,Th,27.5,33.6,0
Western Australia,WA,Broome Airport {station 003003},2020,November,13,Fr,29,34.2,0
Western Australia,WA,Broome Airport {station 003003},2020,November,14,Sa,28.4,33.3,0
Western Australia,WA,Broome Airport {station 003003},2020,November,15,Su,28.5,32.5,0
Western Australia,WA,Broome Airport {station 003003},2020,November,16,Mo,26.8,34.9,0
Western Australia,WA,Broome Airport {station 003003},2020,November,17,Tu,26.9,39.6,0
Western Australia,WA,Broome Airport {station 003003},2020,November,18,We,24.9,35,0
Western Australia,WA,Broome Airport {station 003003},2020,November,19,Th,25.2,36.7,0
Western Australia,WA,Broome Airport {station 003003},2020,November,20,Fr,28,37.3,1.8
Western Australia,WA,Broome Airport {station 003003},2020,November,21,Sa,25.5,34.2,0
Western Australia,WA,Broome Airport {station 003003},2020,November,22,Su,26.6,37.5,0
Western Australia,WA,Broome Airport {station 003003},2020,November,23,Mo,23.7,34.2,72.4
Western Australia,WA,Broome Airport {station 003003},2020,November,24,Tu,24.4,32.8,0.1
Western Australia,WA,Broome Airport {station 003003},2020,November,25,We,28.3,32.7,0
Western Australia,WA,Broome Airport {station 003003},2020,November,26,Th,25,34.4,1
Western Australia,WA,Broome Airport {station 003003},2020,November,27,Fr,26.3,32.8,0
Western Australia,WA,Broome Airport {station 003003},2020,November,28,Sa,28,33.3,0
Western Australia,WA,Broome Airport {station 003003},2020,November,29,Su,25.6,32.4,0
Western Australia,WA,Broome Airport {station 003003},2020,November,30,Mo,28.4,35.5,0
Western Australia,WA,Broome Airport {station 003003},2020,December,1,Tu,27.7,33.5,0
Western Australia,WA,Broome Airport {station 003003},2020,December,2,We,26.1,36.4,0
Western Australia,WA,Broome Airport {station 003003},2020,December,3,Th,26.6,37.7,0
Western Australia,WA,Broome Airport {station 003003},2020,December,4,Fr,25,36.1,0.6
Western Australia,WA,Broome Airport {station 003003},2020,December,5,Sa,26.8,35.6,0
Western Australia,WA,Broome Airport {station 003003},2020,December,6,Su,,35.9,8.2
Western Australia,WA,Broome Airport {station 003003},2020,December,7,Mo,,32.6,0
Western Australia,WA,Broome Airport {station 003003},2020,December,8,Tu,23.9,28.3,29.6
Western Australia,WA,Broome Airport {station 003003},2020,December,9,We,23.8,30.4,76.6
Western Australia,WA,Broome Airport {station 003003},2020,December,10,Th,24.3,28,75.2
Western Australia,WA,Broome Airport {station 003003},2020,December,11,Fr,23.4,30.2,16.6
Western Australia,WA,Broome Airport {station 003003},2020,December,12,Sa,23.8,31.1,11.6
Western Australia,WA,Broome Airport {station 003003},2020,December,13,Su,23.9,31.2,0
Western Australia,WA,Broome Airport {station 003003},2020,December,14,Mo,24.9,33.3,0
Western Australia,WA,Broome Airport {station 003003},2020,December,15,Tu,27.5,32,0
Western Australia,WA,Broome Airport {station 003003},2020,December,16,We,28.1,32.4,0
Western Australia,WA,Broome Airport {station 003003},2020,December,17,Th,28.2,32.6,0
Western Australia,WA,Broome Airport {station 003003},2020,December,18,Fr,28.4,33.7,0
Western Australia,WA,Broome Airport {station 003003},2020,December,19,Sa,28.1,33.3,0.2
Western Australia,WA,Broome Airport {station 003003},2020,December,20,Su,26.1,33.3,6
Western Australia,WA,Broome Airport {station 003003},2020,December,21,Mo,29.3,35.5,0
Western Australia,WA,Broome Airport {station 003003},2020,December,22,Tu,25.2,35.2,0
Western Australia,WA,Broome Airport {station 003003},2020,December,23,We,24.1,35.7,0
Western Australia,WA,Broome Airport {station 003003},2020,December,24,Th,25.5,33.9,0
Western Australia,WA,Broome Airport {station 003003},2020,December,25,Fr,26.3,34.1,1.2
Western Australia,WA,Broome Airport {station 003003},2020,December,26,Sa,25.3,33.7,0
Western Australia,WA,Broome Airport {station 003003},2020,December,27,Su,28.7,33.1,0
Western Australia,WA,Broome Airport {station 003003},2020,December,28,Mo,28.8,33.4,0
Western Australia,WA,Broome Airport {station 003003},2020,December,29,Tu,24.7,31.3,6.2
Western Australia,WA,Broome Airport {station 003003},2020,December,30,We,26.6,35.5,0.4
Western Australia,WA,Broome Airport {station 003003},2020,December,31,Th,28.8,34.7,0
Western Australia,WA,Broome Airport {station 003003},2019,December,1,Su,30.9,42.4,0
Western Australia,WA,Broome Airport {station 003003},2019,December,2,Mo,24.3,42.4,0
Western Australia,WA,Broome Airport {station 003003},2019,December,3,Tu,25.3,34.9,0
Western Australia,WA,Broome Airport {station 003003},2019,December,4,We,28.7,35.3,0
Western Australia,WA,Broome Airport {station 003003},2019,December,5,Th,28.2,34.9,0
Western Australia,WA,Broome Airport {station 003003},2019,December,6,Fr,29.3,35.3,0
Western Australia,WA,Broome Airport {station 003003},2019,December,7,Sa,29,34.9,0
Western Australia,WA,Broome Airport {station 003003},2019,December,8,Su,28.4,34.6,0
Western Australia,WA,Broome Airport {station 003003},2019,December,9,Mo,28.2,35.9,0
Western Australia,WA,Broome Airport {station 003003},2019,December,10,Tu,28.3,35.7,0
Western Australia,WA,Broome Airport {station 003003},2019,December,11,We,27.6,40,0
Western Australia,WA,Broome Airport {station 003003},2019,December,12,Th,28.6,37.7,0
Western Australia,WA,Broome Airport {station 003003},2019,December,13,Fr,29,37,0
Western Australia,WA,Broome Airport {station 003003},2019,December,14,Sa,30.2,35.4,0
Western Australia,WA,Broome Airport {station 003003},2019,December,15,Su,26.3,37.1,0
Western Australia,WA,Broome Airport {station 003003},2019,December,16,Mo,29.5,38.3,0
Western Australia,WA,Broome Airport {station 003003},2019,December,17,Tu,28.2,38.4,0
Western Australia,WA,Broome Airport {station 003003},2019,December,18,We,29.5,40.2,0
Western Australia,WA,Broome Airport {station 003003},2019,December,19,Th,29.9,36.6,0
Western Australia,WA,Broome Airport {station 003003},2019,December,20,Fr,28.8,38.8,0
Western Australia,WA,Broome Airport {station 003003},2019,December,21,Sa,25.1,39.9,9.8
Western Australia,WA,Broome Airport {station 003003},2019,December,22,Su,24,35.3,3.2
Western Australia,WA,Broome Airport {station 003003},2019,December,23,Mo,29.5,36.3,0.2
Western Australia,WA,Broome Airport {station 003003},2019,December,24,Tu,28,36.4,0
Western Australia,WA,Broome Airport {station 003003},2019,December,25,We,30.6,35.4,0
Western Australia,WA,Broome Airport {station 003003},2019,December,26,Th,26.5,34.8,0.2
Western Australia,WA,Broome Airport {station 003003},2019,December,27,Fr,30.2,34.9,0
Western Australia,WA,Broome Airport {station 003003},2019,December,28,Sa,23.2,33.8,22.6
Western Australia,WA,Broome Airport {station 003003},2019,December,29,Su,30,34.2,0
Western Australia,WA,Broome Airport {station 003003},2019,December,30,Mo,29.9,36.5,0
Western Australia,WA,Broome Airport {station 003003},2019,December,31,Tu,30.3,34.5,0
Western Australia,WA,Broome Airport {station 003003},2019,November,1,Fr,27.2,32.4,0
Western Australia,WA,Broome Airport {station 003003},2019,November,2,Sa,26.3,32.9,0
Western Australia,WA,Broome Airport {station 003003},2019,November,3,Su,21.4,38.2,0
Western Australia,WA,Broome Airport {station 003003},2019,November,4,Mo,21.9,41.1,0
Western Australia,WA,Broome Airport {station 003003},2019,November,5,Tu,27.2,42,0
Western Australia,WA,Broome Airport {station 003003},2019,November,6,We,26.1,36.9,0
Western Australia,WA,Broome Airport {station 003003},2019,November,7,Th,22.1,41.7,0
Western Australia,WA,Broome Airport {station 003003},2019,November,8,Fr,19.2,41.9,0
Western Australia,WA,Broome Airport {station 003003},2019,November,9,Sa,23.6,43.7,0.2
Western Australia,WA,Broome Airport {station 003003},2019,November,10,Su,20.5,34,0.1
Western Australia,WA,Broome Airport {station 003003},2019,November,11,Mo,26.1,34.6,0
Western Australia,WA,Broome Airport {station 003003},2019,November,12,Tu,27.6,33.3,0
Western Australia,WA,Broome Airport {station 003003},2019,November,13,We,27.2,35.5,0
Western Australia,WA,Broome Airport {station 003003},2019,November,14,Th,27.8,39.6,0
Western Australia,WA,Broome Airport {station 003003},2019,November,15,Fr,27.8,34.5,0
Western Australia,WA,Broome Airport {station 003003},2019,November,16,Sa,26.7,36.1,0
Western Australia,WA,Broome Airport {station 003003},2019,November,17,Su,28,38.5,0
Western Australia,WA,Broome Airport {station 003003},2019,November,18,Mo,25.2,33.5,0
Western Australia,WA,Broome Airport {station 003003},2019,November,19,Tu,24.6,33.5,0
Western Australia,WA,Broome Airport {station 003003},2019,November,20,We,27.8,33.3,0
Western Australia,WA,Broome Airport {station 003003},2019,November,21,Th,25.6,33.6,0
Western Australia,WA,Broome Airport {station 003003},2019,November,22,Fr,28.9,38.5,0
Western Australia,WA,Broome Airport {station 003003},2019,November,23,Sa,24.9,44.6,0
Western Australia,WA,Broome Airport {station 003003},2019,November,24,Su,23.7,34.6,0
Western Australia,WA,Broome Airport {station 003003},2019,November,25,Mo,26.5,35.4,0
Western Australia,WA,Broome Airport {station 003003},2019,November,26,Tu,26,35.8,0
Western Australia,WA,Broome Airport {station 003003},2019,November,27,We,23.1,35.3,0
Western Australia,WA,Broome Airport {station 003003},2019,November,28,Th,24.5,35.6,0
Western Australia,WA,Broome Airport {station 003003},2019,November,29,Fr,28.3,33.8,0
Western Australia,WA,Broome Airport {station 003003},2019,November,30,Sa,28.2,41.4,0
Western Australia,WA,Broome Airport {station 003003},2019,October,1,Tu,21,31.4,0
Western Australia,WA,Broome Airport {station 003003},2019,October,2,We,20.9,32.2,0
Western Australia,WA,Broome Airport {station 003003},2019,October,3,Th,21.9,32.2,0.2
Western Australia,WA,Broome Airport {station 003003},2019,October,4,Fr,19,31.8,0
Western Australia,WA,Broome Airport {station 003003},2019,October,5,Sa,21,34.3,0.2
Western Australia,WA,Broome Airport {station 003003},2019,October,6,Su,25.3,31.1,0
Western Australia,WA,Broome Airport {station 003003},2019,October,7,Mo,24.8,32,0
Western Australia,WA,Broome Airport {station 003003},2019,October,8,Tu,25.4,31.9,0
Western Australia,WA,Broome Airport {station 003003},2019,October,9,We,21.3,33.9,0
Western Australia,WA,Broome Airport {station 003003},2019,October,10,Th,21.3,32,0
Western Australia,WA,Broome Airport {station 003003},2019,October,11,Fr,19.2,33,0.2
Western Australia,WA,Broome Airport {station 003003},2019,October,12,Sa,19.7,31.8,0.2
Western Australia,WA,Broome Airport {station 003003},2019,October,13,Su,20.6,30.8,0.2
Western Australia,WA,Broome Airport {station 003003},2019,October,14,Mo,20.2,33,0
Western Australia,WA,Broome Airport {station 003003},2019,October,15,Tu,20.5,33.2,0
Western Australia,WA,Broome Airport {station 003003},2019,October,16,We,21,32.6,0
Western Australia,WA,Broome Airport {station 003003},2019,October,17,Th,23.3,33,0
Western Australia,WA,Broome Airport {station 003003},2019,October,18,Fr,21.8,37,0
Western Australia,WA,Broome Airport {station 003003},2019,October,19,Sa,22.7,34.5,0
Western Australia,WA,Broome Airport {station 003003},2019,October,20,Su,24.8,38,0
Western Australia,WA,Broome Airport {station 003003},2019,October,21,Mo,28.1,40.9,0
Western Australia,WA,Broome Airport {station 003003},2019,October,22,Tu,26.8,42.6,0
Western Australia,WA,Broome Airport {station 003003},2019,October,23,We,24.6,34,0
Western Australia,WA,Broome Airport {station 003003},2019,October,24,Th,27.1,32.9,0
Western Australia,WA,Broome Airport {station 003003},2019,October,25,Fr,23.7,33,0
Western Australia,WA,Broome Airport {station 003003},2019,October,26,Sa,23.2,32,0
Western Australia,WA,Broome Airport {station 003003},2019,October,27,Su,24.5,34.2,0
Western Australia,WA,Broome Airport {station 003003},2019,October,28,Mo,22.9,33.5,0
Western Australia,WA,Broome Airport {station 003003},2019,October,29,Tu,21.8,32.4,0
Western Australia,WA,Broome Airport {station 003003},2019,October,30,We,24.1,32.6,0
Western Australia,WA,Broome Airport {station 003003},2019,October,31,Th,27,32.8,0
Western Australia,WA,Broome Airport {station 003003},2019,September,1,Su,13.9,31.8,0.4
Western Australia,WA,Broome Airport {station 003003},2019,September,2,Mo,14.9,30.1,0.4
Western Australia,WA,Broome Airport {station 003003},2019,September,3,Tu,13.2,28.7,0.2
Western Australia,WA,Broome Airport {station 003003},2019,September,4,We,13.4,28.2,0.2
Western Australia,WA,Broome Airport {station 003003},2019,September,5,Th,14.7,28.4,0
Western Australia,WA,Broome Airport {station 003003},2019,September,6,Fr,15.1,28.8,0
Western Australia,WA,Broome Airport {station 003003},2019,September,7,Sa,21.2,29.4,0
Western Australia,WA,Broome Airport {station 003003},2019,September,8,Su,17.8,30.5,0
Western Australia,WA,Broome Airport {station 003003},2019,September,9,Mo,16.3,32.2,0
Western Australia,WA,Broome Airport {station 003003},2019,September,10,Tu,16.4,37.3,0
Western Australia,WA,Broome Airport {station 003003},2019,September,11,We,11.9,35.8,0
Western Australia,WA,Broome Airport {station 003003},2019,September,12,Th,13.1,35.1,0
Western Australia,WA,Broome Airport {station 003003},2019,September,13,Fr,10.2,36.2,0
Western Australia,WA,Broome Airport {station 003003},2019,September,14,Sa,12.5,30.2,0
Western Australia,WA,Broome Airport {station 003003},2019,September,15,Su,13.7,33.4,0
Western Australia,WA,Broome Airport {station 003003},2019,September,16,Mo,15.4,30.4,0.2
Western Australia,WA,Broome Airport {station 003003},2019,September,17,Tu,16,30.2,0.2
Western Australia,WA,Broome Airport {station 003003},2019,September,18,We,16.3,32.6,0.2
Western Australia,WA,Broome Airport {station 003003},2019,September,19,Th,18.3,30.1,0.2
Western Australia,WA,Broome Airport {station 003003},2019,September,20,Fr,19.3,33,0
Western Australia,WA,Broome Airport {station 003003},2019,September,21,Sa,17.8,34,0
Western Australia,WA,Broome Airport {station 003003},2019,September,22,Su,18.4,36.3,0
Western Australia,WA,Broome Airport {station 003003},2019,September,23,Mo,17.1,33.8,0
Western Australia,WA,Broome Airport {station 003003},2019,September,24,Tu,18.4,34.1,0
Western Australia,WA,Broome Airport {station 003003},2019,September,25,We,23,36,0
Western Australia,WA,Broome Airport {station 003003},2019,September,26,Th,23.5,36.3,0
Western Australia,WA,Broome Airport {station 003003},2019,September,27,Fr,18.7,31.6,0
Western Australia,WA,Broome Airport {station 003003},2019,September,28,Sa,17,31.7,0
Western Australia,WA,Broome Airport {station 003003},2019,September,29,Su,20.6,31.5,0
Western Australia,WA,Broome Airport {station 003003},2019,September,30,Mo,19.7,30.8,0
Western Australia,WA,Broome Airport {station 003003},2019,August,1,Th,,35.9,0
Western Australia,WA,Broome Airport {station 003003},2019,August,2,Fr,14.2,32.7,0
Western Australia,WA,Broome Airport {station 003003},2019,August,3,Sa,14.8,27.4,0
Western Australia,WA,Broome Airport {station 003003},2019,August,4,Su,13.4,30.4,0
Western Australia,WA,Broome Airport {station 003003},2019,August,5,Mo,11.5,32.7,0
Western Australia,WA,Broome Airport {station 003003},2019,August,6,Tu,14.8,32.4,
Western Australia,WA,Broome Airport {station 003003},2019,August,7,We,12.1,29.5,0
Western Australia,WA,Broome Airport {station 003003},2019,August,8,Th,17.5,29.7,0
Western Australia,WA,Broome Airport {station 003003},2019,August,9,Fr,16.9,29.8,0
Western Australia,WA,Broome Airport {station 003003},2019,August,10,Sa,17,32.3,0
Western Australia,WA,Broome Airport {station 003003},2019,August,11,Su,17,35.2,0
Western Australia,WA,Broome Airport {station 003003},2019,August,12,Mo,16.8,35,0
Western Australia,WA,Broome Airport {station 003003},2019,August,13,Tu,15.8,33.5,0
Western Australia,WA,Broome Airport {station 003003},2019,August,14,We,15.5,32.1,0
Western Australia,WA,Broome Airport {station 003003},2019,August,15,Th,15.8,30.2,0.2
Western Australia,WA,Broome Airport {station 003003},2019,August,16,Fr,15.1,28.6,0
Western Australia,WA,Broome Airport {station 003003},2019,August,17,Sa,16.4,30.6,0
Western Australia,WA,Broome Airport {station 003003},2019,August,18,Su,14.8,30.1,0
Western Australia,WA,Broome Airport {station 003003},2019,August,19,Mo,16.4,30.4,0
Western Australia,WA,Broome Airport {station 003003},2019,August,20,Tu,18.8,32.4,0
Western Australia,WA,Broome Airport {station 003003},2019,August,21,We,17.6,31.4,0
Western Australia,WA,Broome Airport {station 003003},2019,August,22,Th,13.7,32,0
Western Australia,WA,Broome Airport {station 003003},2019,August,23,Fr,11.7,32.9,0
Western Australia,WA,Broome Airport {station 003003},2019,August,24,Sa,11.2,34.1,0
Western Australia,WA,Broome Airport {station 003003},2019,August,25,Su,10.8,36.1,0
